Facility Name,"1/1/2022
 Adult Dogs
 In Shelter","1/1/2022
 Adult Dogs
 In Foster Care","2022
 Adult Dogs
 Stray","2022
 Adult Dogs
 Owner Relinquished","2022
 Adult Dogs
 Transfer from another Colorado Organization","2022
 Adult Dogs
 Transfer from Out of State","2022
 Adult Dogs
 Other","2022
 Adult Dogs
 Adoption","2022
 Adult Dogs
 Returned to Owner (RTO)","2022
 Adult Dogs
 Transfer to another Colorado Organization","2022
 Adult Dogs
 Transfer to Out of State","2022
 Adult Dogs
 Other","2022
 Adult Dogs
 Deaths","2022
 Adult Dogs
 Euthanasia","2022
 Adult Dogs
 Missing/Stolen","12/31/2022
 Adult Dogs
 In Shelter","12/31/2022
 Adult Dogs
 In Foster Care","1/1/2022
 Juvenile Dogs
 In Shelter","1/1/2022
 Juvenile Dogs
 In Foster Care","2022
 Juvenile Dogs
 Stray","2022
 Juvenile Dogs
 Owner Relinquished","2022
 Juvenile Dogs
 Transfer from another Colorado Organization","2022
 Juvenile Dogs
 Transfer from Out of State","2022
 Juvenile Dogs
 Other","2022
 Juvenile Dogs
 Adoption","2022
 Juvenile Dogs
 Returned to Owner (RTO)","2022
 Juvenile Dogs
 Transfer to another Colorado Organization","2022
 Juvenile Dogs
 Transfer to Out of State","2022
 Juvenile Dogs
 Other","2022
 Juvenile Dogs
 Deaths","2022
 Juvenile Dogs
 Euthanasia","2022
 Juvenile Dogs
 Missing/Stolen","12/31/2022
 Juvenile Dogs
 In Shelter","12/31/2022
 Juvenile Dogs
 In Foster Care","1/1/2022
 Adult Cats
 In Shelter","1/1/2022
 Adult Cats
 In Foster Care","2022
 Adult Cats
 Stray","2022
 Adult Cats
 Owner Relinquished","2022
 Adult Cats
 Transfer from another Colorado Organization","2022
 Adult Cats
 Transfer from Out of State","2022
 Adult Cats
 Other","2022
 Adult Cats
 Adoption","2022
 Adult Cats
 Returned to Owner (RTO)","2022
 Adult Cats
 Transfer to another Colorado Organization","2022
 Adult Cats
 Transfer to Out of State","2022
 Adult Cats
 Other","2022
 Adult Cats
 Deaths","2022
 Adult Cats
 Euthanasia","2022
 Adult Cats
 Missing/Stolen","12/31/2022
 Adult Cats
 In Shelter","12/31/2022
 Adult Cats
 In Foster Care","1/1/2022
 Juvenile Cats
 In Shelter","1/1/2022
 Juvenile Cats
 In Foster Care","2022
 Juvenile Cats
 Stray","2022
 Juvenile Cats
 Owner Relinquished","2022
 Juvenile Cats
 Transfer from another Colorado Organization","2022
 Juvenile Cats
 Transfer from Out of State","2022
 Juvenile Cats
 Other","2022
 Juvenile Cats
 Adoption","2022
 Juvenile Cats
 Returned to Owner (RTO)","2022
 Juvenile Cats
 Transfer to another Colorado Organization","2022
 Juvenile Cats
 Transfer to Out of State","2022
 Juvenile Cats
 Other","2022
 Juvenile Cats
 Deaths","2022
 Juvenile Cats
 Euthanasia","2022
 Juvenile Cats
 Missing/Stolen","12/31/2022
 Juvenile Cats
 In Shelter","12/31/2022
 Juvenile Cats
 In Foster Care","1/1/2022
 Birds
 In Shelter","1/1/2022
 Birds
 In Foster Care","2022
 Birds
 Stray","2022
 Birds
 Owner Relinquished","2022
 Birds
 Transfer from another Colorado Organization","2022
 Birds
 Transfer from Out of State","2022
 Birds
 Other","2022
 Birds
 Adoption","2022
 Birds
 Returned to Owner (RTO)","2022
 Birds
 Transfer to another Colorado Organization","2022
 Birds
 Transfer to Out of State","2022
 Birds
 Other","2022
 Birds
 Deaths","2022
 Birds
 Euthanasia","2022
 Birds
 Missing/Stolen","12/31/2022
 Birds
 In Shelter","12/31/2022
 Birds
 In Foster Care","1/1/2022
 Small Mammals
 In Shelter","1/1/2022
 Small Mammals
 In Foster Care","2022
 Small Mammals
 Stray","2022
 Small Mammals
 Owner Relinquished","2022
 Small Mammals
 Transfer from another Colorado Organization","2022
 Small Mammals
 Transfer from Out of State","2022
 Small Mammals
 Other","2022
 Small Mammals
 Adoption","2022
 Small Mammals
 Returned to Owner (RTO)","2022
 Small Mammals
 Transfer to another Colorado Organization","2022
 Small Mammals
 Transfer to Out of State","2022
 Small Mammals
 Other","2022
 Small Mammals
 Deaths","2022
 Small Mammals
 Euthanasia","2022
 Small Mammals
 Missing/Stolen","12/31/2022
 Small Mammals
 In Shelter","12/31/2022
 Small Mammals
 In Foster Care","1/1/2022
 Reptiles & Amphibians
 In Shelter","1/1/2022
 Reptiles & Amphibians
 In Foster Care","2022
 Reptiles & Amphibians
 Stray","2022
 Reptiles & Amphibians
 Owner Relinquished","2022
 Reptiles & Amphibians
 Transfer from another Colorado Organization","2022
 Reptiles & Amphibians
 Transfer from Out of State","2022
 Reptiles & Amphibians
 Other","2022
 Reptiles & Amphibians
 Adoption","2022
 Reptiles & Amphibians
 Returned to Owner (RTO)","2022
 Reptiles & Amphibians
 Transfer to another Colorado Organization","2022
 Reptiles & Amphibians
 Transfer to Out of State","2022
 Reptiles & Amphibians
 Other","2022
 Reptiles & Amphibians
 Deaths","2022
 Reptiles & Amphibians
 Euthanasia","2022
 Reptiles & Amphibians
 Missing/Stolen","12/31/2022
 Reptiles & Amphibians
 In Shelter","12/31/2022
 Reptiles & Amphibians
 In Foster Care","1/1/2022
 Rabbits
 In Shelter","1/1/2022
 Rabbits
 In Foster Care","2022
 Rabbits
 Stray","2022
 Rabbits
 Owner Relinquished","2022
 Rabbits
 Transfer from another Colorado Organization","2022
 Rabbits
 Transfer from Out of State","2022
 Rabbits
 Other","2022
 Rabbits
 Adoption","2022
 Rabbits
 Returned to Owner (RTO)","2022
 Rabbits
 Transfer to another Colorado Organization","2022
 Rabbits
 Transfer to Out of State","2022
 Rabbits
 Other","2022
 Rabbits
 Deaths","2022
 Rabbits
 Euthanasia","2022
 Rabbits
 Missing/Stolen","12/31/2022
 Rabbits
 In Shelter","12/31/2022
 Rabbits
 In Foster Care","1/1/2022
 Other
 In Shelter","1/1/2022
 Other
 In Foster Care","2022
 Other
 Stray","2022
 Other
 Owner Relinquished","2022
 Other
 Transfer from another Colorado Organization","2022
 Other
 Transfer from Out of State","2022
 Other
 Other","2022
 Other
 Adoption","2022
 Other
 Returned to Owner (RTO)","2022
 Other
 Transfer to another Colorado Organization","2022
 Other
 Transfer to Out of State","2022
 Other
 Other","2022
 Other
 Deaths","2022
 Other
 Euthanasia","2022
 Other
 Missing/Stolen","12/31/2022
 Other
 In Shelter","12/31/2022
 Other
 In Foster Care"
Agents Of Chaos TNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,0,50,0,198,1,0,0,0,0,0,0,0,0,0,0,102,6,0,94,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Airedale Terrier Rescue and Adoption (ATRA),0,3,0,8,0,6,0,12,0,0,0,1,0,1,0,0,3,0,1,0,0,0,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All 4s Rescue League,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Aboard Animal Rescue,0,10,0,10,0,144,0,151,0,0,0,0,0,0,0,0,13,0,6,0,12,0,447,0,432,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Breed Rescue & Training,0,26,0,15,6,0,3,17,7,0,0,0,1,2,0,0,23,0,0,0,3,7,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Mixed Up Dog Rescue,0,0,0,6,0,21,0,12,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Points West GSP Rescue,0,14,0,23,2,29,1,45,0,0,0,0,1,0,0,0,23,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almost Home Adoptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,176,40,0,0,19,232,1,0,0,19,0,4,0,83,0,8,0,234,18,0,0,0,251,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amigos de los Animales Colorado,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32,0,29,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angels with Paws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2,38,40,14,90,0,181,7,1,0,0,4,12,0,27,2,16,10,45,14,8,35,12,113,0,0,0,0,7,1,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Aid of Colorado,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,66,0,0,0,0,66,0,66,0,0,0,0,0,0,0,66,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Attraction LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,17,0,0,0,0,0,0,0,17,0,30,0,0,30,0,0,0,28,0,0,0,0,0,2,0,30,0,8,0,0,8,0,0,0,7,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Friends Alliance,18,16,2,177,30,601,123,918,2,0,0,0,0,10,0,21,16,2,10,1,37,10,253,25,326,1,0,0,0,2,2,0,0,7,27,31,65,475,34,371,108,970,32,6,0,5,1,6,0,33,58,22,85,58,621,116,804,43,1690,2,0,0,1,8,11,0,4,33,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
