Facility Name,"1/1/2024
 Adult Dogs
 In Shelter","1/1/2024
 Adult Dogs
 In Foster Care","2024
 Adult Dogs
 Stray","2024
 Adult Dogs
 Owner Relinquished","2024
 Adult Dogs
 Transfer from another Colorado Organization","2024
 Adult Dogs
 Transfer from Out of State","2024
 Adult Dogs
 Other","2024
 Adult Dogs
 Adoption","2024
 Adult Dogs
 Returned to Owner (RTO)","2024
 Adult Dogs
 Transfer to another Colorado Organization","2024
 Adult Dogs
 Transfer to Out of State","2024
 Adult Dogs
 Other","2024
 Adult Dogs
 Deaths","2024
 Adult Dogs
 Euthanasia","2024
 Adult Dogs
 Missing/Stolen","12/31/2024
 Adult Dogs
 In Shelter","12/31/2024
 Adult Dogs
 In Foster Care","1/1/2024
 Juvenile Dogs
 In Shelter","1/1/2024
 Juvenile Dogs
 In Foster Care","2024
 Juvenile Dogs
 Stray","2024
 Juvenile Dogs
 Owner Relinquished","2024
 Juvenile Dogs
 Transfer from another Colorado Organization","2024
 Juvenile Dogs
 Transfer from Out of State","2024
 Juvenile Dogs
 Other","2024
 Juvenile Dogs
 Adoption","2024
 Juvenile Dogs
 Returned to Owner (RTO)","2024
 Juvenile Dogs
 Transfer to another Colorado Organization","2024
 Juvenile Dogs
 Transfer to Out of State","2024
 Juvenile Dogs
 Other","2024
 Juvenile Dogs
 Deaths","2024
 Juvenile Dogs
 Euthanasia","2024
 Juvenile Dogs
 Missing/Stolen","12/31/2024
 Juvenile Dogs
 In Shelter","12/31/2024
 Juvenile Dogs
 In Foster Care","1/1/2024
 Adult Cats
 In Shelter","1/1/2024
 Adult Cats
 In Foster Care","2024
 Adult Cats
 Stray","2024
 Adult Cats
 Owner Relinquished","2024
 Adult Cats
 Transfer from another Colorado Organization","2024
 Adult Cats
 Transfer from Out of State","2024
 Adult Cats
 Other","2024
 Adult Cats
 Adoption","2024
 Adult Cats
 Returned to Owner (RTO)","2024
 Adult Cats
 Transfer to another Colorado Organization","2024
 Adult Cats
 Transfer to Out of State","2024
 Adult Cats
 Other","2024
 Adult Cats
 Deaths","2024
 Adult Cats
 Euthanasia","2024
 Adult Cats
 Missing/Stolen","12/31/2024
 Adult Cats
 In Shelter","12/31/2024
 Adult Cats
 In Foster Care","1/1/2024
 Juvenile Cats
 In Shelter","1/1/2024
 Juvenile Cats
 In Foster Care","2024
 Juvenile Cats
 Stray","2024
 Juvenile Cats
 Owner Relinquished","2024
 Juvenile Cats
 Transfer from another Colorado Organization","2024
 Juvenile Cats
 Transfer from Out of State","2024
 Juvenile Cats
 Other","2024
 Juvenile Cats
 Adoption","2024
 Juvenile Cats
 Returned to Owner (RTO)","2024
 Juvenile Cats
 Transfer to another Colorado Organization","2024
 Juvenile Cats
 Transfer to Out of State","2024
 Juvenile Cats
 Other","2024
 Juvenile Cats
 Deaths","2024
 Juvenile Cats
 Euthanasia","2024
 Juvenile Cats
 Missing/Stolen","12/31/2024
 Juvenile Cats
 In Shelter","12/31/2024
 Juvenile Cats
 In Foster Care","1/1/2024
 Birds
 In Shelter","1/1/2024
 Birds
 In Foster Care","2024
 Birds
 Stray","2024
 Birds
 Owner Relinquished","2024
 Birds
 Transfer from another Colorado Organization","2024
 Birds
 Transfer from Out of State","2024
 Birds
 Other","2024
 Birds
 Adoption","2024
 Birds
 Returned to Owner (RTO)","2024
 Birds
 Transfer to another Colorado Organization","2024
 Birds
 Transfer to Out of State","2024
 Birds
 Other","2024
 Birds
 Deaths","2024
 Birds
 Euthanasia","2024
 Birds
 Missing/Stolen","12/31/2024
 Birds
 In Shelter","12/31/2024
 Birds
 In Foster Care","1/1/2024
 Small Mammals
 In Shelter","1/1/2024
 Small Mammals
 In Foster Care","2024
 Small Mammals
 Stray","2024
 Small Mammals
 Owner Relinquished","2024
 Small Mammals
 Transfer from another Colorado Organization","2024
 Small Mammals
 Transfer from Out of State","2024
 Small Mammals
 Other","2024
 Small Mammals
 Adoption","2024
 Small Mammals
 Returned to Owner (RTO)","2024
 Small Mammals
 Transfer to another Colorado Organization","2024
 Small Mammals
 Transfer to Out of State","2024
 Small Mammals
 Other","2024
 Small Mammals
 Deaths","2024
 Small Mammals
 Euthanasia","2024
 Small Mammals
 Missing/Stolen","12/31/2024
 Small Mammals
 In Shelter","12/31/2024
 Small Mammals
 In Foster Care","1/1/2024
 Reptiles & Amphibians
 In Shelter","1/1/2024
 Reptiles & Amphibians
 In Foster Care","2024
 Reptiles & Amphibians
 Stray","2024
 Reptiles & Amphibians
 Owner Relinquished","2024
 Reptiles & Amphibians
 Transfer from another Colorado Organization","2024
 Reptiles & Amphibians
 Transfer from Out of State","2024
 Reptiles & Amphibians
 Other","2024
 Reptiles & Amphibians
 Adoption","2024
 Reptiles & Amphibians
 Returned to Owner (RTO)","2024
 Reptiles & Amphibians
 Transfer to another Colorado Organization","2024
 Reptiles & Amphibians
 Transfer to Out of State","2024
 Reptiles & Amphibians
 Other","2024
 Reptiles & Amphibians
 Deaths","2024
 Reptiles & Amphibians
 Euthanasia","2024
 Reptiles & Amphibians
 Missing/Stolen","12/31/2024
 Reptiles & Amphibians
 In Shelter","12/31/2024
 Reptiles & Amphibians
 In Foster Care","1/1/2024
 Rabbits
 In Shelter","1/1/2024
 Rabbits
 In Foster Care","2024
 Rabbits
 Stray","2024
 Rabbits
 Owner Relinquished","2024
 Rabbits
 Transfer from another Colorado Organization","2024
 Rabbits
 Transfer from Out of State","2024
 Rabbits
 Other","2024
 Rabbits
 Adoption","2024
 Rabbits
 Returned to Owner (RTO)","2024
 Rabbits
 Transfer to another Colorado Organization","2024
 Rabbits
 Transfer to Out of State","2024
 Rabbits
 Other","2024
 Rabbits
 Deaths","2024
 Rabbits
 Euthanasia","2024
 Rabbits
 Missing/Stolen","12/31/2024
 Rabbits
 In Shelter","12/31/2024
 Rabbits
 In Foster Care","1/1/2024
 Other
 In Shelter","1/1/2024
 Other
 In Foster Care","2024
 Other
 Stray","2024
 Other
 Owner Relinquished","2024
 Other
 Transfer from another Colorado Organization","2024
 Other
 Transfer from Out of State","2024
 Other
 Other","2024
 Other
 Adoption","2024
 Other
 Returned to Owner (RTO)","2024
 Other
 Transfer to another Colorado Organization","2024
 Other
 Transfer to Out of State","2024
 Other
 Other","2024
 Other
 Deaths","2024
 Other
 Euthanasia","2024
 Other
 Missing/Stolen","12/31/2024
 Other
 In Shelter","12/31/2024
 Other
 In Foster Care"
Animal Rescue of the Rockies Cat Casita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,5,0,3,20,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Welfare and Protection Society,34,4,12,9,10,0,9,35,1,0,0,0,1,1,0,39,1,1,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,1,15,4,29,20,0,0,7,51,0,0,0,0,1,0,0,22,1,13,2,54,0,0,0,0,39,0,0,0,0,5,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Annies Orphans,49,0,2,4,0,14,0,15,0,0,0,0,0,2,0,52,0,22,0,14,0,0,6,0,13,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Archway Adventures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,0,0,1,7,1,0,4,0,0,0,0,1,0,0,5,54,13,2,0,48,0,15,0,0,5,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ark-Valley Humane Society - AVHS South,0,0,46,0,0,0,0,0,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ark-Valley Humane Society,9,7,179,59,0,0,21,91,147,11,0,8,0,6,0,9,3,6,0,15,20,8,0,2,41,1,0,0,0,1,0,0,8,0,2,0,59,34,31,1,13,107,16,0,0,8,0,3,0,5,1,2,0,126,28,9,0,1,148,0,0,0,0,9,1,0,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aspen leaf Aviaries dba World of birds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aspen/Pitkin County Animal Shelter,10,0,55,32,7,0,7,35,60,0,0,0,0,2,0,14,0,0,0,0,11,35,0,0,46,0,0,0,0,0,0,0,0,0,5,0,15,31,0,2,0,37,10,0,0,0,2,0,0,4,0,0,0,15,10,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian Shepherds Furever,0,3,0,0,2,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Avalon Aviary Bird Store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,160,7,0,0,121,0,4,0,0,6,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bear Creek Animal Hospital,9,0,169,35,0,0,0,68,119,2,0,0,0,15,0,9,0,1,0,16,0,0,0,0,10,2,0,0,0,0,0,0,5,0,3,0,77,15,0,0,0,42,3,3,0,0,4,33,0,10,0,0,0,111,0,0,0,0,61,0,4,0,0,11,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0
Beasties a pet store & more,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,12,0,0,0,0,0,0,0,2,0,39,0,0,141,18,0,0,190,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0
Bernese Mountain Dog Club of the Rockies,0,7,0,6,1,0,0,7,0,0,0,0,0,0,0,0,7,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Bones Canine Rescue,42,40,2,53,0,768,0,775,6,0,2,4,0,6,1,81,30,20,43,5,4,0,274,180,447,3,0,0,22,0,0,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Big Dogs Huge Paws, Inc",0,17,8,74,4,25,0,101,0,0,0,0,0,1,0,26,0,0,0,0,17,6,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Sky CARES,2,0,393,8,0,7,0,22,382,0,4,0,0,0,0,2,0,1,2,39,9,0,2,0,4,36,0,9,0,0,0,0,3,1,107,0,1573,151,0,236,56,178,483,194,109,1034,9,10,0,106,0,3,18,222,88,0,200,12,79,20,244,81,70,21,4,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Black Ops Rescue,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackhat Humane Society,0,3,0,0,0,9,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Lion Rescue,64,0,0,4,6,8,0,3,0,0,0,0,5,14,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blue Sky Satos Animal Rescue,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bounce Animal Rescue,0,18,0,41,5,119,0,159,0,0,0,0,1,6,0,0,17,0,15,0,9,19,163,0,200,0,0,0,0,0,0,0,0,6,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breeder Release Adoption Service,49,16,0,0,0,305,0,315,0,0,0,0,3,0,0,41,11,0,0,0,0,0,105,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brighter Days Dog Rescue,0,20,0,0,0,155,0,150,0,0,0,0,0,3,0,0,22,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cat Care Durango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,31,3,12,2,35,1,0,1,0,0,5,0,27,0,4,0,36,24,19,0,14,76,0,7,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cat Care Society,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,9,381,363,26,0,675,58,22,0,0,0,27,0,48,11,4,9,5,94,176,23,12,303,0,8,0,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cats Alive SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,5,0,0,0,4,0,15,0,1,0,0,0,0,20,0,35,17,16,0,0,0,5,0,29,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cats League & Assistance of the Western Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,25,0,0,0,0,0,0,218,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cats League&Assistance of the Western Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,49,28,218,0,0,152,0,0,0,0,7,0,0,203,0,0,23,129,9,25,0,0,61,0,0,0,0,0,0,0,102,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cavalier King Charles Spaniel Club Rescue, Inc.",0,1,0,5,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cavies and Canines Animal Rescue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,292,0,0,0,107,0,0,192,0,7,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cavy Care Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlene Wolfe,33,0,0,0,0,0,0,1,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chow Down Inc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,2,0,0,12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
