Facility Name,"1/1/2021
 Adult Dogs
 In Shelter","1/1/2021
 Adult Dogs
 In Foster Care","2021
 Adult Dogs
 Stray","2021
 Adult Dogs
 Owner Relinquished","2021
 Adult Dogs
 Transfer from another Colorado Organization","2021
 Adult Dogs
 Transfer from Out of State","2021
 Adult Dogs
 Other","2021
 Adult Dogs
 Adoption","2021
 Adult Dogs
 Returned to Owner (RTO)","2021
 Adult Dogs
 Transfer to another Colorado Organization","2021
 Adult Dogs
 Transfer to Out of State","2021
 Adult Dogs
 Other","2021
 Adult Dogs
 Deaths","2021
 Adult Dogs
 Euthanasia","2021
 Adult Dogs
 Missing/Stolen","12/31/2021
 Adult Dogs
 In Shelter","12/31/2021
 Adult Dogs
 In Foster Care","1/1/2021
 Juvenile Dogs
 In Shelter","1/1/2021
 Juvenile Dogs
 In Foster Care","2021
 Juvenile Dogs
 Stray","2021
 Juvenile Dogs
 Owner Relinquished","2021
 Juvenile Dogs
 Transfer from another Colorado Organization","2021
 Juvenile Dogs
 Transfer from Out of State","2021
 Juvenile Dogs
 Other","2021
 Juvenile Dogs
 Adoption","2021
 Juvenile Dogs
 Returned to Owner (RTO)","2021
 Juvenile Dogs
 Transfer to another Colorado Organization","2021
 Juvenile Dogs
 Transfer to Out of State","2021
 Juvenile Dogs
 Other","2021
 Juvenile Dogs
 Deaths","2021
 Juvenile Dogs
 Euthanasia","2021
 Juvenile Dogs
 Missing/Stolen","12/31/2021
 Juvenile Dogs
 In Shelter","12/31/2021
 Juvenile Dogs
 In Foster Care","1/1/2021
 Adult Cats
 In Shelter","1/1/2021
 Adult Cats
 In Foster Care","2021
 Adult Cats
 Stray","2021
 Adult Cats
 Owner Relinquished","2021
 Adult Cats
 Transfer from another Colorado Organization","2021
 Adult Cats
 Transfer from Out of State","2021
 Adult Cats
 Other","2021
 Adult Cats
 Adoption","2021
 Adult Cats
 Returned to Owner (RTO)","2021
 Adult Cats
 Transfer to another Colorado Organization","2021
 Adult Cats
 Transfer to Out of State","2021
 Adult Cats
 Other","2021
 Adult Cats
 Deaths","2021
 Adult Cats
 Euthanasia","2021
 Adult Cats
 Missing/Stolen","12/31/2021
 Adult Cats
 In Shelter","12/31/2021
 Adult Cats
 In Foster Care","1/1/2021
 Juvenile Cats
 In Shelter","1/1/2021
 Juvenile Cats
 In Foster Care","2021
 Juvenile Cats
 Stray","2021
 Juvenile Cats
 Owner Relinquished","2021
 Juvenile Cats
 Transfer from another Colorado Organization","2021
 Juvenile Cats
 Transfer from Out of State","2021
 Juvenile Cats
 Other","2021
 Juvenile Cats
 Adoption","2021
 Juvenile Cats
 Returned to Owner (RTO)","2021
 Juvenile Cats
 Transfer to another Colorado Organization","2021
 Juvenile Cats
 Transfer to Out of State","2021
 Juvenile Cats
 Other","2021
 Juvenile Cats
 Deaths","2021
 Juvenile Cats
 Euthanasia","2021
 Juvenile Cats
 Missing/Stolen","12/31/2021
 Juvenile Cats
 In Shelter","12/31/2021
 Juvenile Cats
 In Foster Care","1/1/2021
 Birds
 In Shelter","1/1/2021
 Birds
 In Foster Care","2021
 Birds
 Stray","2021
 Birds
 Owner Relinquished","2021
 Birds
 Transfer from another Colorado Organization","2021
 Birds
 Transfer from Out of State","2021
 Birds
 Other","2021
 Birds
 Adoption","2021
 Birds
 Returned to Owner (RTO)","2021
 Birds
 Transfer to another Colorado Organization","2021
 Birds
 Transfer to Out of State","2021
 Birds
 Other","2021
 Birds
 Deaths","2021
 Birds
 Euthanasia","2021
 Birds
 Missing/Stolen","12/31/2021
 Birds
 In Shelter","12/31/2021
 Birds
 In Foster Care","1/1/2021
 Small Mammals
 In Shelter","1/1/2021
 Small Mammals
 In Foster Care","2021
 Small Mammals
 Stray","2021
 Small Mammals
 Owner Relinquished","2021
 Small Mammals
 Transfer from another Colorado Organization","2021
 Small Mammals
 Transfer from Out of State","2021
 Small Mammals
 Other","2021
 Small Mammals
 Adoption","2021
 Small Mammals
 Returned to Owner (RTO)","2021
 Small Mammals
 Transfer to another Colorado Organization","2021
 Small Mammals
 Transfer to Out of State","2021
 Small Mammals
 Other","2021
 Small Mammals
 Deaths","2021
 Small Mammals
 Euthanasia","2021
 Small Mammals
 Missing/Stolen","12/31/2021
 Small Mammals
 In Shelter","12/31/2021
 Small Mammals
 In Foster Care","1/1/2021
 Reptiles & Amphibians
 In Shelter","1/1/2021
 Reptiles & Amphibians
 In Foster Care","2021
 Reptiles & Amphibians
 Stray","2021
 Reptiles & Amphibians
 Owner Relinquished","2021
 Reptiles & Amphibians
 Transfer from another Colorado Organization","2021
 Reptiles & Amphibians
 Transfer from Out of State","2021
 Reptiles & Amphibians
 Other","2021
 Reptiles & Amphibians
 Adoption","2021
 Reptiles & Amphibians
 Returned to Owner (RTO)","2021
 Reptiles & Amphibians
 Transfer to another Colorado Organization","2021
 Reptiles & Amphibians
 Transfer to Out of State","2021
 Reptiles & Amphibians
 Other","2021
 Reptiles & Amphibians
 Deaths","2021
 Reptiles & Amphibians
 Euthanasia","2021
 Reptiles & Amphibians
 Missing/Stolen","12/31/2021
 Reptiles & Amphibians
 In Shelter","12/31/2021
 Reptiles & Amphibians
 In Foster Care","1/1/2021
 Rabbits
 In Shelter","1/1/2021
 Rabbits
 In Foster Care","2021
 Rabbits
 Stray","2021
 Rabbits
 Owner Relinquished","2021
 Rabbits
 Transfer from another Colorado Organization","2021
 Rabbits
 Transfer from Out of State","2021
 Rabbits
 Other","2021
 Rabbits
 Adoption","2021
 Rabbits
 Returned to Owner (RTO)","2021
 Rabbits
 Transfer to another Colorado Organization","2021
 Rabbits
 Transfer to Out of State","2021
 Rabbits
 Other","2021
 Rabbits
 Deaths","2021
 Rabbits
 Euthanasia","2021
 Rabbits
 Missing/Stolen","12/31/2021
 Rabbits
 In Shelter","12/31/2021
 Rabbits
 In Foster Care","1/1/2021
 Other
 In Shelter","1/1/2021
 Other
 In Foster Care","2021
 Other
 Stray","2021
 Other
 Owner Relinquished","2021
 Other
 Transfer from another Colorado Organization","2021
 Other
 Transfer from Out of State","2021
 Other
 Other","2021
 Other
 Adoption","2021
 Other
 Returned to Owner (RTO)","2021
 Other
 Transfer to another Colorado Organization","2021
 Other
 Transfer to Out of State","2021
 Other
 Other","2021
 Other
 Deaths","2021
 Other
 Euthanasia","2021
 Other
 Missing/Stolen","12/31/2021
 Other
 In Shelter","12/31/2021
 Other
 In Foster Care"
All Aboard Animal Rescue,0,5,0,10,0,120,0,125,0,0,0,0,0,0,0,0,10,0,11,0,7,0,366,0,373,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Breed Rescue & Training,0,25,0,17,28,0,6,41,7,0,0,0,0,3,0,25,0,0,4,0,9,4,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All Points West German Shorthaired Pointer Rescue,0,23,0,32,3,25,1,65,0,0,1,0,0,2,0,0,16,0,23,0,0,0,0,1,16,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almost Home Adoptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,93,29,0,0,40,95,0,0,0,40,0,3,0,104,0,0,11,225,15,0,0,0,241,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amigos de los Animales Colorado,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angels with Paws,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,43,57,13,66,0,140,1,0,1,0,3,5,0,48,2,9,2,49,23,3,31,19,100,0,0,0,0,8,2,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Aid of Colorado,5,0,0,0,1,4,0,4,0,1,0,0,0,0,0,5,0,64,2,0,0,6,60,0,53,0,0,0,0,13,0,0,64,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,4,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Attraction LLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,26,0,0,0,25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Friends Alliance,19,25,1,28,17,598,134,778,2,4,0,0,0,4,0,19,15,1,15,0,8,10,318,18,353,0,0,0,0,0,6,0,0,11,31,28,52,209,49,220,126,617,28,3,0,1,2,9,0,24,31,23,82,51,578,127,1090,28,1832,3,0,0,0,9,26,0,19,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Kingdom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,14,0,0,1,14,0,0,0,1,0,0,0,1,14,4,28,0,32,0,0,0,32,0,0,0,23,0,0,0,4,5,23,14,0,37,0,0,0,14,0,0,0,0,1,0,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Animal Rescue of the Rockies,0,30,0,0,7,275,0,297,0,0,3,0,0,0,0,0,12,0,5,0,3,3,100,0,105,0,0,0,0,0,0,0,0,6,0,10,0,2,163,321,0,488,0,1,0,0,1,0,0,0,6,0,63,0,0,250,407,0,696,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Rescue of the Rockies Cat Casita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,16,0,18,0,0,0,0,0,0,0,11,0,3,0,0,1,0,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Animal Welfare & Protection Society,29,0,93,52,13,0,24,134,37,0,0,1,0,1,0,35,3,1,0,15,13,3,0,9,26,1,0,0,1,0,0,0,9,4,9,0,32,83,2,0,12,103,0,0,0,0,0,4,0,27,4,1,0,63,45,0,0,0,84,0,0,0,1,7,3,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
